DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
913,20070418,    0,    0,
913,20070419,    0,    0,
913,20070420,    0,    0,
913,20070421,    0,    0,
913,20070422,    0,    0,
913,20070423,    0,    0,
913,20070424,    0,    0,
913,20070425,    0,    0,
913,20070426,    0,    0,
913,20070427,    0,    0,
913,20070428,    0,    0,
913,20070429,    0,    0,
913,20070430,    0,    0,
913,20070501,    0,    0,
913,20070502,    0,    0,
913,20070503,    0,    0,
913,20070504,    0,    0,
913,20070505,    0,    0,
913,20070506,    0,    0,
913,20070507,   26,    0,
913,20070508,  154,    0,
913,20070509,  180,    0,
913,20070510,   41,    0,
913,20070511,   70,    0,
913,20070512,  154,    0,
913,20070513,   24,    0,
913,20070514,   13,    0,
913,20070515,   35,    0,
913,20070516,   69,    0,
913,20070517,   74,    0,
913,20070518,    1,    0,
913,20070519,  164,    0,
913,20070520,    0,    0,
913,20070521,    5,    0,
913,20070522,    0,    0,
913,20070523,    0,    0,
913,20070524,    0,    0,
913,20070525,    0,    0,
913,20070526,   28,    0,
913,20070527,   71,    0,
913,20070528,    0,    0,
913,20070529,   24,    0,
913,20070530,    0,    0,
913,20070531,   11,    0,
913,20070601,    0,    0,
913,20070602,    0,    0,
913,20070603,    0,    0,
913,20070604,    0,    0,
913,20070605,    0,    0,
913,20070606,    0,    0,
913,20070607,    0,    0,
913,20070608,    0,    0,
913,20070609,   36,    0,
913,20070610,   50,    0,
913,20070611,    4,    0,
913,20070612,   45,    0,
913,20070613,   75,    0,
913,20070614,    0,    0,
913,20070615,    2,    0,
913,20070616,   20,    0,
913,20070617,   51,    0,
913,20070618,   65,    0,
913,20070619,    8,    0,
913,20070620,   14,    0,
913,20070621,    4,    0,
913,20070622,   15,    0,
913,20070623,  240,    0,
913,20070624,   75,    0,
913,20070625,   37,    0,
913,20070626,  128,    0,
913,20070627,   21,    0,
913,20070628,   63,    0,
913,20070629,    0,    0,
913,20070630,   12,    0,
913,20070701,    0,    0,
913,20070702,  170,    0,
913,20070703,  122,    0,
913,20070704,  114,    0,
913,20070705,   92,    0,
913,20070706,   81,    0,
913,20070707,    1,    0,
913,20070708,    0,    0,
913,20070709,   14,    0,
913,20070710,    6,    0,
913,20070711,   72,    0,
913,20070712,    6,    0,
913,20070713,   15,    0,
913,20070714,    0,    0,
913,20070715,    0,    0,
913,20070716,    0,    0,
913,20070717,   41,    0,
913,20070718,    0,    0,
913,20070719,    0,    0,
913,20070720,    0,    0,
913,20070721,  179,    0,
913,20070722,   12,    0,
913,20070723,    0,    0,
913,20070724,   90,    0,
913,20070725,   24,    0,
913,20070726,    0,    0,
913,20070727,  138,    0,
913,20070728,  240,    0,
913,20070729,  186,    0,
913,20070730,   33,    0,
913,20070731,   37,    0,
913,20070801,    0,    0,
913,20070802,   15,    0,
913,20070803,   42,    0,
913,20070804,    0,    0,
913,20070805,    0,    0,
913,20070806,    0,    0,
913,20070807,   23,    0,
913,20070808,    0,    0,
913,20070809,  108,    0,
913,20070810,  145,    0,
913,20070811,    0,    0,
913,20070812,    0,    0,
913,20070813,   14,    0,
913,20070814,    0,    0,
913,20070815,   14,    0,
913,20070816,   30,    0,
913,20070817,   17,    0,
913,20070818,   11,    0,
913,20070819,    0,    0,
913,20070820,   21,    0,
913,20070821,    0,    0,
913,20070822,  166,    0,
913,20070823,   76,    0,
913,20070824,   10,    0,
913,20070825,    0,    0,
913,20070826,    0,    0,
913,20070827,    0,    0,
913,20070828,    0,    0,
913,20070829,    0,    0,
913,20070830,    0,    0,
913,20070831,    2,    0,
913,20070901,    5,    0,
913,20070902,    0,    0,
913,20070903,   80,    0,
913,20070904,    4,    0,
913,20070905,    0,    0,
913,20070906,   26,    0,
913,20070907,    3,    0,
913,20070908,    0,    0,
913,20070909,    0,    0,
913,20070910,    0,    0,
913,20070911,   44,    0,
913,20070912,    0,    0,
913,20070913,    0,    0,
913,20070914,    0,    0,
913,20070915,    5,    0,
913,20070916,    0,    0,
913,20070917,    0,    0,
913,20070918,  135,    0,
913,20070919,   48,    0,
913,20070920,    2,    0,
913,20070921,    0,    0,
913,20070922,    0,    0,
913,20070923,    0,    0,
913,20070924,    0,    0,
913,20070925,   12,    0,
913,20070926,   13,    0,
913,20070927,   32,    0,
913,20070928,   81,    0,
913,20070929,   59,    0,
913,20070930,   17,    0,
913,20071001,    0,    0,
913,20071002,   51,    0,
913,20071003,    0,    0,
913,20071004,   85,    0,
913,20071005,    0,    0,
913,20071006,    0,    0,
913,20071007,    0,    0,
913,20071008,    0,    0,
913,20071009,    0,    0,
913,20071010,    7,    0,
913,20071011,    0,    0,
913,20071012,    0,    0,
913,20071013,    0,    0,
913,20071014,    0,    0,
913,20071015,    0,    0,
913,20071016,    0,    0,
913,20071017,    0,    0,
913,20071018,   19,    0,
913,20071019,    0,    0,
913,20071020,    0,    0,
913,20071021,    0,    0,
913,20071022,    8,    0,
913,20071023,    0,    0,
913,20071024,    0,    0,
913,20071025,    0,    0,
913,20071026,    0,    0,
913,20071027,    0,    0,
913,20071028,    0,    0,
913,20071029,   75,    0,
913,20071030,  186,    0,
913,20071031,    2,    0,
913,20071101,    0,    0,
913,20071102,    1,    0,
913,20071103,   23,    0,
913,20071104,    2,    0,
913,20071105,    0,    0,
913,20071106,   21,    0,
913,20071107,    5,    0,
913,20071108,   11,    0,
913,20071109,   85,    0,
913,20071110,   82,    0,
913,20071111,   81,    0,
913,20071112,   15,    0,
913,20071113,    1,    0,
913,20071114,   57,    0,
913,20071115,    0,    0,
913,20071116,    0,    0,
913,20071117,    0,    0,
913,20071118,    0,    0,
913,20071119,   10,    0,
913,20071120,   13,    0,
913,20071121,    0,    0,
913,20071122,    6,    0,
913,20071123,    5,    0,
913,20071124,    2,    0,
913,20071125,   15,    0,
913,20071126,   11,    0,
913,20071127,    2,    0,
913,20071128,    0,    0,
913,20071129,   11,    0,
913,20071130,   20,    0,
913,20071201,  140,    0,
913,20071202,   17,    0,
913,20071203,  132,    0,
913,20071204,   51,    0,
913,20071205,    7,    0,
913,20071206,   25,    0,
913,20071207,  166,    0,
913,20071208,   10,    0,
913,20071209,   80,    0,
913,20071210,   23,    0,
913,20071211,    3,    0,
913,20071212,    1,    0,
913,20071213,    1,    0,
913,20071214,    0,    0,
913,20071215,    0,    0,
913,20071216,    0,    0,
913,20071217,    0,    0,
913,20071218,    0,    0,
913,20071219,    0,    0,
913,20071220,    0,    0,
913,20071221,    0,    0,
913,20071222,    0,    0,
913,20071223,    2,    0,
913,20071224,    0,    0,
913,20071225,    0,    0,
913,20071226,    7,    0,
913,20071227,    0,    0,
913,20071228,    0,    0,
913,20071229,    7,    0,
913,20071230,   19,    0,
913,20071231,    2,    0,
913,20080101,    7,    0,
913,20080102,    2,    0,
913,20080103,    0,    0,
913,20080104,    6,    0,
913,20080105,   79,    0,
913,20080106,   16,    0,
913,20080107,   22,    0,
913,20080108,   45,    0,
913,20080109,    9,    0,
913,20080110,    6,    0,
913,20080111,    8,    0,
913,20080112,   46,    0,
913,20080113,    4,    0,
913,20080114,    0,    0,
913,20080115,    0,    0,
913,20080116,   35,    0,
913,20080117,    0,    0,
913,20080118,   17,    0,
913,20080119,   67,    0,
913,20080120,  141,    0,
913,20080121,    4,    0,
913,20080122,   75,    0,
913,20080123,    1,    0,
913,20080124,    6,    0,
913,20080125,   36,    0,
913,20080126,    0,    0,
913,20080127,    0,    0,
913,20080128,    0,    0,
913,20080129,    0,    0,
913,20080130,    0,    0,
913,20080131,   30,    0,
913,20080201,   45,    0,
913,20080202,  115,    2,
913,20080203,   40,  998,
913,20080204,    0,    0,
913,20080205,   64,    0,
913,20080206,  105,    0,
913,20080207,   23,    0,
913,20080208,    0,    0,
913,20080209,    0,    0,
913,20080210,    0,    0,
913,20080211,    0,    0,
913,20080212,    0,    0,
913,20080213,    0,    0,
913,20080214,    1,    0,
913,20080215,    0,    0,
913,20080216,    0,    0,
913,20080217,    0,    0,
913,20080218,    0,    0,
913,20080219,    0,    0,
913,20080220,    0,    0,
913,20080221,    0,    0,
913,20080222,    1,    0,
913,20080223,    0,    0,
913,20080224,    0,    0,
913,20080225,   22,    0,
913,20080226,    0,    0,
913,20080227,   30,    0,
913,20080228,    1,    0,
913,20080229,    0,    0,
913,20080301,  110,    0,
913,20080302,   26,    0,
913,20080303,    1,    0,
913,20080304,    0,    0,
913,20080305,   15,  998,
913,20080306,    5,    0,
913,20080307,    0,    0,
913,20080308,    0,    0,
913,20080309,    0,    0,
913,20080310,   11,    0,
913,20080311,   65,    0,
913,20080312,  110,    0,
913,20080313,    3,    0,
913,20080314,   27,    0,
913,20080315,    0,    0,
913,20080316,   41,    0,
913,20080317,   52,    0,
913,20080318,    5,    0,
913,20080319,    3,    0,
913,20080320,    6,    0,
913,20080321,  215,    0,
913,20080322,   66,    0,
913,20080323,   20,    0,
913,20080324,   18,    3,
913,20080325,   49,    5,
913,20080326,   35,    0,
913,20080327,    9,    0,
913,20080328,    5,    0,
913,20080329,   39,    0,
913,20080330,    0,    0,
913,20080331,  125,    0,
913,20080401,    2,    0,
913,20080402,   10,    0,
913,20080403,   10,    0,
913,20080404,    0,    0,
913,20080405,   25,    0,
913,20080406,   71,    0,
913,20080407,    0,    0,
913,20080408,    0,    0,
913,20080409,    0,    0,
913,20080410,    0,    0,
913,20080411,    0,    0,
913,20080412,    0,    0,
913,20080413,    0,    0,
913,20080414,   20,    0,
913,20080415,   32,    0,
913,20080416,   28,    0,
913,20080417,    0,    0,
913,20080418,    0,    0,
913,20080419,    0,    0,
913,20080420,   10,    0,
913,20080421,    0,    0,
913,20080422,    0,    0,
913,20080423,    0,    0,
913,20080424,   49,    0,
913,20080425,   12,    0,
913,20080426,    0,    0,
913,20080427,    0,    0,
913,20080428,   51,    0,
913,20080429,  110,    0,
913,20080430,    9,    0,
913,20080501,    0,    0,
913,20080502,    9,    0,
913,20080503,   20,    0,
913,20080504,    0,    0,
913,20080505,    0,    0,
913,20080506,    0,    0,
913,20080507,    0,    0,
913,20080508,    0,    0,
913,20080509,    0,    0,
913,20080510,    0,    0,
913,20080511,    0,    0,
913,20080512,    0,    0,
913,20080513,    0,    0,
913,20080514,    0,    0,
913,20080515,    0,    0,
913,20080516,  136,    0,
913,20080517,  205,    0,
913,20080518,   12,    0,
913,20080519,    0,    0,
913,20080520,    0,    0,
913,20080521,    0,    0,
913,20080522,    0,    0,
913,20080523,    0,    0,
913,20080524,    0,    0,
913,20080525,   28,    0,
913,20080526,   10,    0,
913,20080527,    0,    0,
913,20080528,   13,    0,
913,20080529,   15,    0,
913,20080530,   64,    0,
913,20080531,   30,    0,
913,20080601,   15,    0,
913,20080602,    0,    0,
913,20080603,  100,    0,
913,20080604,    3,    0,
913,20080605,   23,    0,
913,20080606,    1,    0,
913,20080607,    1,    0,
913,20080608,    0,    0,
913,20080609,   29,    0,
913,20080610,    0,    0,
913,20080611,    0,    0,
913,20080612,   42,    0,
913,20080613,  117,    0,
913,20080614,    3,    0,
913,20080615,    9,    0,
913,20080616,    0,    0,
913,20080617,    0,    0,
913,20080618,    0,    0,
913,20080619,    0,    0,
913,20080620,    5,    0,
913,20080621,    0,    0,
913,20080622,    0,    0,
913,20080623,    0,    0,
913,20080624,    0,    0,
913,20080625,    0,    0,
913,20080626,    0,    0,
913,20080627,   21,    0,
913,20080628,    0,    0,
913,20080629,    0,    0,
913,20080630,    0,    0,
913,20080701,    0,    0,
913,20080702,    0,    0,
913,20080703,  101,    0,
913,20080704,   35,    0,
913,20080705,   17,    0,
913,20080706,    0,    0,
913,20080707,    4,    0,
913,20080708,   15,    0,
913,20080709,   25,    0,
913,20080710,  101,    0,
913,20080711,  137,    0,
913,20080712,   14,    0,
913,20080713,   15,    0,
913,20080714,    0,    0,
913,20080715,    0,    0,
913,20080716,    0,    0,
913,20080717,   18,    0,
913,20080718,   27,    0,
913,20080719,   24,    0,
913,20080720,   59,    0,
913,20080721,   26,    0,
913,20080722,   55,    0,
913,20080723,    0,    0,
913,20080724,    0,    0,
913,20080725,    0,    0,
913,20080726,    0,    0,
913,20080727,   89,    0,
913,20080728,    0,    0,
913,20080729,   15,    0,
913,20080730,    4,    0,
913,20080731,    0,    0,
913,20080801,    0,    0,
913,20080802,    0,    0,
913,20080803,    3,    0,
913,20080804,  275,    0,
913,20080805,    0,    0,
913,20080806,    0,    0,
913,20080807,    0,    0,
913,20080808,   22,    0,
913,20080809,   45,    0,
913,20080810,   10,    0,
913,20080811,   26,    0,
913,20080812,    5,    0,
913,20080813,   40,    0,
913,20080814,   26,    0,
913,20080815,    0,    0,
913,20080816,    0,    0,
913,20080817,    0,    0,
913,20080818,   40,    0,
913,20080819,   29,    0,
913,20080820,   10,    0,
913,20080821,    2,    0,
913,20080822,    0,    0,
913,20080823,   78,    0,
913,20080824,   31,    0,
913,20080825,    0,    0,
913,20080826,    0,    0,
913,20080827,    0,    0,
913,20080828,    0,    0,
913,20080829,    0,    0,
913,20080830,    0,    0,
913,20080831,    0,    0,
913,20080901,    0,    0,
913,20080902,    0,    0,
913,20080903,   76,    0,
913,20080904,    1,    0,
913,20080905,    0,    0,
913,20080906,   15,    0,
913,20080907,    0,    0,
913,20080908,    6,    0,
913,20080909,    0,    0,
913,20080910,   25,    0,
913,20080911,    0,    0,
913,20080912,    0,    0,
913,20080913,  239,    0,
913,20080914,    8,    0,
913,20080915,    0,    0,
913,20080916,    0,    0,
913,20080917,    0,    0,
913,20080918,    0,    0,
913,20080919,    0,    0,
913,20080920,    0,    0,
913,20080921,    0,    0,
913,20080922,    0,    0,
913,20080923,    0,    0,
913,20080924,   61,    0,
913,20080925,    0,    0,
913,20080926,    0,    0,
913,20080927,    0,    0,
913,20080928,    0,    0,
913,20080929,    2,    0,
913,20080930,    8,    0,
913,20081001,   60,    0,
913,20081002,   36,    0,
913,20081003,   32,    0,
913,20081004,    0,    0,
913,20081005,   18,    0,
913,20081006,  174,    0,
913,20081007,    1,    0,
913,20081008,   48,    0,
913,20081009,    0,    0,
913,20081010,    0,    0,
913,20081011,    0,    0,
913,20081012,    0,    0,
913,20081013,    0,    0,
913,20081014,    9,    0,
913,20081015,    0,    0,
913,20081016,   60,    0,
913,20081017,   24,    0,
913,20081018,    0,    0,
913,20081019,    0,    0,
913,20081020,    0,    0,
913,20081021,   75,    0,
913,20081022,   10,    0,
913,20081023,    0,    0,
913,20081024,    0,    0,
913,20081025,    8,    0,
913,20081026,    0,    0,
913,20081027,  168,    0,
913,20081028,    2,    0,
913,20081029,   11,    0,
913,20081030,    0,    0,
913,20081031,    0,    0,
913,20081101,   13,    0,
913,20081102,   50,    0,
913,20081103,    1,    0,
913,20081104,    1,    0,
913,20081105,    0,    0,
913,20081106,    8,    0,
913,20081107,    0,    0,
913,20081108,    6,    0,
913,20081109,   44,    0,
913,20081110,    4,    0,
913,20081111,   65,    0,
913,20081112,    0,    0,
913,20081113,    3,    0,
913,20081114,    0,    0,
913,20081115,    2,    0,
913,20081116,    4,    0,
913,20081117,    0,    0,
913,20081118,    0,    0,
913,20081119,   20,    0,
913,20081120,   10,    0,
913,20081121,   42,    0,
913,20081122,   20,  998,
913,20081123,   11,  998,
913,20081124,  116,  998,
913,20081125,   11,  998,
913,20081126,    0,    0,
913,20081127,    1,    0,
913,20081128,    5,    0,
913,20081129,    0,    0,
913,20081130,   15,    0,
913,20081201,   47,    0,
913,20081202,   16,    0,
913,20081203,   27,    0,
913,20081204,    0,    0,
913,20081205,   44,    0,
913,20081206,   38,    0,
913,20081207,    1,    0,
913,20081208,    1,    0,
913,20081209,    0,    0,
913,20081210,   30,  998,
913,20081211,    2,    0,
913,20081212,    0,    0,
913,20081213,    0,    0,
913,20081214,    0,    0,
913,20081215,    1,    0,
913,20081216,    0,    0,
913,20081217,    5,    0,
913,20081218,    6,    0,
913,20081219,   29,    0,
913,20081220,   35,    0,
913,20081221,   49,    0,
913,20081222,    3,    0,
913,20081223,    3,    0,
913,20081224,    2,    0,
913,20081225,    0,    0,
913,20081226,    0,    0,
913,20081227,    0,    0,
913,20081228,    0,    0,
913,20081229,    0,    0,
913,20081230,    0,    0,
913,20081231,    0,    0,
913,20090101,    0,    0,
913,20090102,    0,    0,
913,20090103,    0,    0,
913,20090104,    0,    0,
913,20090105,   83,   11,
913,20090106,    0,    9,
913,20090107,    0,    8,
913,20090108,    1,    7,
913,20090109,    2,    7,
913,20090110,    0,    7,
913,20090111,    3,    4,
913,20090112,    0,    4,
913,20090113,   14,    0,
913,20090114,   80,    0,
913,20090115,    0,    0,
913,20090116,    0,    0,
913,20090117,    0,    0,
913,20090118,   46,    0,
913,20090119,   33,    0,
913,20090120,   22,    0,
913,20090121,    8,    0,
913,20090122,    0,    0,
913,20090123,  146,    0,
913,20090124,   47,    0,
913,20090125,    0,    0,
913,20090126,    0,    0,
913,20090127,    1,    0,
913,20090128,    3,    0,
913,20090129,    0,    0,
913,20090130,    1,    0,
913,20090131,    0,    0,
913,20090201,    0,    0,
913,20090202,    0,    0,
913,20090203,    2,    0,
913,20090204,   22,  998,
913,20090205,    1,    0,
913,20090206,   18,    0,
913,20090207,    1,    0,
913,20090208,   42,    0,
913,20090209,    8,    0,
913,20090210,  168,    0,
913,20090211,   51,    0,
913,20090212,   46,  997,
913,20090213,    0,    0,
913,20090214,    8,    0,
913,20090215,    0,    0,
913,20090216,   41,    0,
913,20090217,   76,    0,
913,20090218,    5,    0,
913,20090219,    0,    0,
913,20090220,   14,    0,
913,20090221,    3,    0,
913,20090222,    3,    0,
913,20090223,   10,    0,
913,20090224,    1,    0,
913,20090225,    0,    0,
913,20090226,    5,    0,
913,20090227,    2,    0,
913,20090228,    7,    0,
913,20090301,    0,    0,
913,20090302,    3,    0,
913,20090303,    0,    0,
913,20090304,    0,    0,
913,20090305,    8,    0,
913,20090306,   56,    0,
913,20090307,    2,    0,
913,20090308,   10,    0,
913,20090309,   41,    0,
913,20090310,   13,    0,
913,20090311,   50,    0,
913,20090312,    3,    0,
913,20090313,   26,    0,
913,20090314,    0,    0,
913,20090315,    7,    0,
